CN_Code,CAS_Number,CUS,EC_Number,UN_Number,Nomen,Name
29349990,87563-89-1,0143471-5,,,IUPAC,"7-[4-(diethylamino)-2-ethoxyphenyl]-7-(2-methyl-1-octyl-1H-indol-3-yl)furo[3,4-b]pyridin-5(7H)-one"
29349990,1611493-60-7,0143532-1,,,INN,bictegravir
29349990,1262414-04-9,0143534-3,,,INN,cenerimod
29349990,1152747-82-4,0143542-3,,,INN,enerisant
29349990,1108743-60-7,0143543-4,,,INN,entrectinib
29349990,945531-77-1,0143548-9,,,INN,ezutromid
29349990,929901-49-5,0143551-4,,,INN,guadecitabine
29349990,1383547-60-1,0143552-5,,,INN,ingenol disoxate
29349990,848259-27-8,0143559-2,,,INN,pemafibrate
29349990,152918-18-8,0143560-5,,,INN,piclidenoson
29349990,259206-53-6,0143565-0,,,INN,solnatide
29349990,263251-78-1,0143567-2,,,INN,tavilermide
29349990,942195-55-3,0143568-3,,,INN,tegoprazan
29349990,1360457-46-0,0143570-7,,,INN,vaborbactam
29349990,1025216-57-2,0143571-8,,,INN,volixibat
29349990,1226822-98-5,0143581-0,,,INN,cobitolimod
29349990,1499251-18-1,0143586-5,,,INN,fitusiran
29349990,1548439-51-5,0143593-4,,,INN,lefitolimod
29349990,1009298-59-2,0143616-4,,,INN,vistusertib
29349990,915430-78-3,0143617-5,,,INN,volanesorsen
29349990,820957-45-7,0143626-6,,,IUPAC,"[(2R,5R)-2-[(2S)-butan-2-yl]-5-(2,3-dihydro-1H-inden-2-yl)-3,6-dioxopiperazin-1-yl](2-methyl-1,3-oxazol-4-yl)acetic acid"
29349990,479690-10-3,0143628-8,,,IUPAC,3-fluoro-4-({6-methoxy-7-[3-(morpholin-4-yl)propoxy]quinolin-4-yl}oxy)aniline
29349990,205448-39-1,0143629-9,,,IUPAC,4-chloro-6-methoxy-7-[3-(morpholin-4-yl)propoxy]quinoline monohydrochloride
29349990,1159097-48-9,0143630-2,,,INNM,epelsiban besyiate
29349990,850140-73-7,0143644-8,,,INNM,afatinib dimaleate
29349990,869477-96-3,0143649-3,,,INNM,olodaterol hydrochloride
29349990,1206524-85-7,0143652-8,,,IUPAC,"(1aR,5S,8S,10R,22aR)-5-tert-butyl-14-methoxy-3,6-dioxo-1,1a,3,4,5,6,9,10,18,19,20,21,22,22a-tetradecahydro-8H-7,10-methanocyclopropa[18,19][1,10,3,6]dioxadiazacyclononadecino[11,12-b]quinoxaline-8-carboxylic acid"
29349990,928672-86-0,0143655-1,,,INNM,canagliflozin hemihydrate
29349990,269410-08-4,0143658-4,,,IUPAC,"4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-pyrazole"
29349990,898566-17-1,0143666-4,,,IUPAC,2-(4-fluorophenyl)-5-(5-iodo-2-methylbenzyl)thiophene
29349990,1431329-06-4,0143684-6,,,IUPAC,"(2R,3S)-2,3,4-tris(benzyloxy)-4-{(4S)-4-[(benzyloxy)methyl]-2,2-dimethyl-1,3-dioxolan-4-yl}-1-(4-methylpiperazin-1-yl)butan-1-one—ethanedioic acid (1:1)"
29349990,1374817-07-8,0143693-7,,,IUPAC,"methyl [2-(3-phenyl-1,2,4-oxadiazol-5-yl)propan-2-yl]carbamate"
29349990,98302-45-5,0143695-9,,,IUPAC,"(4S,5S)-5-methyl-2-oxo-1,3-oxazolidine-4-carboxylic acid"
29349990,928659-70-5,0143696-0,,,INNM,eliglustat tartrate
29349990,66490-33-3,0143703-2,,,IUPAC,4-chloro-1-benzothiophene
29349990,863329-65-1,0143706-5,,,IUPAC,"3',5'-di-O-benzoyl-2'-deoxy-2'-fluoro-2'-methyluridine"
29349990,863329-66-2,0143707-6,,,IUPAC,2'-deoxy-2'-fluoro-2'-methyluridine
29349990,1153949-15-5,0143719-0,,,IUPAC,"tert-butyl 3-(cyanomethyl)-3-[4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-1H-pyrazol-1-yl]azetidine-1-carboxylate"
29349990,875444-08-9,0143721-4,,,IUPAC,"(4S,5R)-5-[3,5-bis(trifluoromethyl)phenyl]-4-methyl-1,3-oxazolidin-2-one"
29349990,868618-81-9,0143724-7,,,IUPAC,"(2R,3R)-2,3-bis(benzoyloxy)butanedioic acid—(2R)-2-[2-(1,3-dioxan-2-yl)ethyl]-1-methylpyrrolidine (1:1)"
29349990,1416327-31-5,0143752-1,,,IUPAC,[2-(tetrahydro-2H-pyran-2-yl)-2H-indazol-4-yl]boronic acid
29349990,16234-15-4,0143754-3,,,IUPAC,"2-chloro-4-(morpholin-4-yl)thieno[3,2-d]pyrimidine"
29349990,885618-31-5,0143758-7,,,IUPAC,"2-chloro-4-(morpholin-4-yl)thieno[3,2-d]pyrimidine-6-carbaldehyde"
29349990,1159600-32-4,0143759-8,,,IUPAC,"6-{[3-(4-fluorophenyl)-5-methyl-1,2-oxazol-4-yl]methoxy}pyridine-3-carboxylic acid"
29349990,1018297-63-6,0143765-6,,,IUPAC,"[3-(4-fluorophenyl)-5-methyl-1,2-oxazol-4-yl]methanol"
29349990,1025687-58-4,0143768-9,,,INNM,fostamatinib disodium
29349990,914295-16-2,0143771-4,,,INNM,fostamatinib disodium hexahydrate
29349990,1282513-03-4,0143772-5,,,IUPAC,"2-methyl-2-(4-{2-[3-methyl-1-(propan-2-yl)-1H-1,2,4-triazol-5-yl]-5,6-dihydroimidazo[1,2-d][1,4]benzoxazepin-9-yl}-1H-pyrazol-1-yl)propanoic acid"
29349990,1051375-19-9,0143773-6,,,INNM,dolutegravir sodium
29349990,1282516-74-8,0143778-1,,,IUPAC,"9-bromo-5,6-dihydroimidazo[1,2-d][1,4]benzoxazepine-2-carboxylic acid"
29349990,868540-16-3,0143785-0,,,IUPAC,N-{(2S)-2-[(morpholin-4-ylacetyl)amino]-4-phenylbutanoyl}-L-leucyl-L-phenylalanine
29349990,34730-20-6,0143787-2,,,IUPAC,1-(4-chlorothiophen-2-yl)ethanone
29349990,1388651-30-6,0143788-3,,,INN,elenbecestat
29349990,1388651-24-8,0143789-4,,,IUPAC,"(4aS,5R,7aS)-7a-(5-amino-2-fluorophenyl)-5-methyl-4a,5,7,7a-tetrahydro-4H-furo[3,4-d][1,3]thiazin-2-amine"
29349990,1072449-84-3,0143793-0,,,IUPAC,"methyl (3aR,4R,7aR)-4-{(S)-hydroxy[(4R)-2-oxo-1,3-dioxolan-4-yl]methyl}-2-methyl-3a,7a-dihydro-4H-pyrano[3,4-d][1,3]oxazole-6-carboxylate"
29349990,1282514-63-9,0143798-5,,,IUPAC,"9-bromo-2-[3-methyl-1-(propan-2-yl)-1H-1,2,4-triazol-5-yl]-5,6-dihydroimidazo[1,2-d][1,4]benzoxazepine"
29349990,1431329-08-6,0143807-9,,,IUPAC,"(2R,3S,4S)-2,3,4-tris(benzyloxy)-4-{(4R)-4-[(benzyloxy)methyl]-2,2-dimethyl-1,3-dioxolan-4-yl}-1-(4-methylpiperazin-1-yl)butan-1-one—ethanedioic acid (1:1)"
29349990,113479-65-5,0143820-6,,,IUPAC,"4-methoxybenzyl (6R,7R)-7-amino-3-(chloromethyl)-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate hydrochloride (1:1)"
29349990,943764-99-6,0143862-6,,,INN,acebilustat
29349990,1639264-46-2,0143866-0,,,INN,cemdisiran
29349990,519187-23-6,0143869-3,,,INN,edonerpic
29349990,936694-12-1,0143874-0,,,INN,glesatinib
29349990,142128-57-2,0143877-3,,,INN,levoketoconazole
29349990,1454846-35-5,0143878-4,,,INN,lorlatinib
29349990,1401028-24-7,0143883-1,,,INN,oliceridine
29349990,1353550-13-6,0143884-2,,,INN,olmutinib
29349990,882569-97-3,0143888-6,,,INN,ruclosporin
29349990,1123837-84-2,0143891-1,,,INN,sitravatinib
29349990,1639417-53-0,0143893-3,,,INN,tenalisib
29349990,1152311-62-0,0143894-4,,,INN,tezacaftor
29349990,1620458-09-4,0143895-5,,,INN,zoliflodacin
29349990,1378549-07-5,0143897-7,,,INN,bazlitoran
29349990,1639325-43-1,0143906-1,,,INN,givosiran
29349990,1639324-58-5,0143907-2,,,INN,inclisiran
29349990,202484-91-1,0143911-8,,,INN,prexigebersen
29349990,1638746-88-9,0143912-9,,,INN,satoreotide trizoxetan
29349990,1204669-58-8,0143915-2,,,INN,epacadostat
29349990,1620807-94-4,0143962-9,,,IUPAC,"1-(1,3-dihydro-2-benzofuran-5-yl)-2-(pyrrolidin-1-yl)pentan-1-one"
29349990,1400742-66-6,0143965-2,,,IUPAC,2-(pyrrolidin-1-yl)-1-(thiophen-2-yl)pentan-1-one
29349990,53632-92-1,0143968-5,,,IUPAC,1-(thiophen-2-yl)propan-2-amine hydrochloride (1:1)
29349990,24065-17-6,0143970-9,,,IUPAC,2-(methylamino)-1-(thiophen-2-yl)propan-1-one
29349990,54817-67-3,0143971-0,,,IUPAC,2-(methylamino)-1-(thiophen-2-yl)propan-1-one hydrochloride (1:1)
29349990,1445569-01-6,0143991-4,,,IUPAC,"4-methyl-5-(4-methylphenyl)-4,5-dihydro-1,3-oxazol-2-amine"
29349990,1093211-85-8,0144031-9,,,IUPAC,"1-[(2,2-difluoro-1,3-benzodioxol-5-yl)methyl]piperazine"
29349990,1350768-28-3,0144043-3,,,IUPAC,2-(3-fluorophenyl)-3-methylmorpholine
29349990,92902-99-3,0144044-4,,,IUPAC,"3,6-dimethyl-2-phenylmorpholine hydrochloride (1:1)"
29349990,92903-00-9,0144045-5,,,IUPAC,"3,6-dimethyl-2-phenylmorpholine"
29349990,42013-48-9,0144046-6,,,IUPAC,"5,5-dimethyl-2-phenylmorpholine"
29349990,35604-67-2,0144047-7,,,INNM,viloxazine hydrochloride
29349990,101345-66-8,0144057-9,,,IUPAC,N-phenyl-N-[1-(2-phenylethyl)piperidin-4-yl]furan-2-carboxamide
29349990,117332-93-1,0144066-0,,,IUPAC,N-phenyl-N-[1-(thiophen-2-ylmethyl)piperidin-4-yl]propanamide hydrochloride (1:1)
29349990,1182367-47-0,0144079-5,,,IUPAC,"2-chloro-4-({(1R,2S)-1-[5-(4-cyanophenyl)-1,3,4-oxadiazol-2-yl]-2-hydroxypropyl}amino)-3-methylbenzonitrile"
29349990,40054-73-7,0144087-5,,,IUPAC,"2-ethyl-9-methyl-4-phenyl-6H-thieno[3,2-f][1,2,4]triazolo[4,3-a][1,4]diazepine"
29349990,40054-68-0,0144089-7,,,IUPAC,"4-(2-chlorophenyl)-2-ethyl-6H-thieno[3,2-f][1,2,4]triazolo[4,3-a][1,4]diazepine"
29349990,282089-49-0,0144102-7,,,IUPAC,"N-(1,3-benzodioxol-5-ylmethyl)-7-methoxy-2-oxo-8-(pentyloxy)-1,2-dihydroquinoline-3-carboxamide"
29349990,1445751-90-5,0144107-2,,,IUPAC,"1-(4-methylbenzyl)-N-[5-methyl-2-(propan-2-yl)cyclohexyl]-1,4-dihydrothieno[3',2':4,5]cyclopenta[1,2-c]pyrazole-3-carboxamide"
29349990,1400742-48-4,0144115-2,,,IUPAC,"1-(tetrahydro-2H-pyran-4-ylmethyl)-N-(tricyclo[3.3.1.1~3,7~]dec-1-yl)-1H-indazole-3-carboxamide"
29349990,1400742-50-8,0144126-5,,,IUPAC,N-(2-phenylpropan-2-yl)-1-(tetrahydro-2H-pyran-4-ylmethyl)-1H-indazole-3-carboxamide
29349990,501926-82-5,0144143-6,,,IUPAC,"7-methoxy-1-[2-(morpholin-4-yl)ethyl]-N-[(1S,2S,4R)-1,3,3-trimethylbicyclo[2.2.1]hept-2-yl]-1H-indole-3-carboxamide"
29349990,385769-84-6,0144150-5,,,IUPAC,"(6R,12aR)-2-amino-6-(1,3-benzodioxol-5-yl)-2,3,6,7,12,12a-hexahydropyrazino[1',2':1,6]pyrido[3,4-b]indole-1,4-dione"
29349990,22503-72-6,0144162-9,,,IUPAC,"7-chloro-3-methyl-3,4-dihydro-2H-1,2,4-benzothiadiazine 1,1-dioxide"
29349990,832115-62-5,0144163-0,,,IUPAC,"N-cyclopropyl-5-(thiophen-2-yl)-1,2-oxazole-3-carboxamide"
29349990,97630-97-2,0144181-2,,,IUPAC,4-ethyl-3-methyl-2-phenylmorpholin-2-ol hydrochloride (1:1)
29349990,97630-98-3,0144182-3,,,IUPAC,4-ethyl-3-methyl-2-phenylmorpholin-2-ol
29349990,1474-34-6,0144208-6,,,IUPAC,N-{1-[2-hydroxy-2-(thiophen-2-yl)ethyl]piperidin-4-yl}-N-phenylpropanamide
29349990,1165-22-6,0144212-2,,,IUPAC,N-phenyl-N-{1-[2-(thiophen-2-yl)ethyl]piperidin-4-yl}propanamide
29349990,1518800-35-5,0144239-3,,,INN,afabicin
29349990,1188910-76-0,0144240-6,,,INN,agerafenib
29349990,202590-98-5,0144250-8,,,INN,birabresib
29349990,1422958-19-7,0144257-5,,,INN,casimersen
29349990,297774-48-2,0144260-0,,,INN,cupabimod
29349990,1323077-89-9,0144273-5,,,INN,enzaplatovir
29349990,908305-13-5,0144274-6,,,INN,epertinib
29349990,1629229-37-3,0144279-1,,,INN,fezolinetant
29349990,1422959-91-8,0144284-8,,,INN,golodirsen
29349990,1492984-65-2,0144288-2,,,INN,inotersen
29349990,1263384-43-5,0144290-6,,,INN,lisavanbulin
29349990,1445385-02-3,0144291-7,,,INN,lumicitabine
29349990,1294000-61-5,0144304-5,,,INN,padsevonil
29349990,1667762-62-0,0144310-3,,,INN,recanaclotide
29349990,1443530-05-9,0144314-7,,,INN,rogaratinib
29349990,871597-03-4,0144317-0,,,INN,rosomidnar
29349990,1801415-23-5,0144320-5,,,INN,satoreotide
29349990,1268454-23-4,0144323-8,,,INN,serabelisib
29349990,1496551-77-9,0144337-4,,,INN,uprifosbuvir
29349990,956483-02-6,0144339-6,,,INN,valnivudine
29349990,872063-57-5,0144348-7,,,INN,atesidorsen
29349990,955095-45-1,0144350-1,,,INN,azeloprazole
29349990,1698048-23-5,0144353-4,,,INN,baliforsen
29349990,1985606-14-1,0144356-7,,,INN,baloxavir marboxil
29349990,1225037-39-7,0144358-9,,,INN,bimiralisib
29349990,1803075-42-4,0144359-0,,,INN,brivoligide
29349990,1834560-88-1,0144363-6,,,INN,cosdosiran
29349990,1219707-39-7,0144366-9,,,INN,delpazolid
29349990,1802465-55-9,0144367-0,,,INN,dematirsen
29349990,1262440-25-4,0144369-2,,,INN,dezapelisib
29349990,1787232-87-4,0144370-5,,,INN,donaperminogene seltoplasmid
29349990,1371591-51-3,0144381-8,,,INN,firuglipel
29349990,1194506-26-7,0144384-1,,,INN,fruquintinib
29349990,1202265-63-1,0144389-6,,,INN,imarikiren
29349990,942123-43-5,0144390-9,,,INN,inarigivir soproxil
29349990,1254036-71-9,0144409-3,,,INN,nemiralisib
29349990,1628730-49-3,0144416-2,,,INN,praliciguat
29349990,1809249-37-3,0144420-8,,,INN,remdesivir
29349990,1196915-71-5,0144422-0,,,INN,rimigorsen
29349990,1231737-88-4,0144429-7,,,INN,teprasiran
29349990,1848224-71-4,0144434-4,,,INN,tivanisiran
29349990,1038984-31-4,0144439-9,,,INN,tulrampator
29349990,1225408-05-8,0144442-4,,,INN,varodarsen
29349990,99591-74-9,0144487-7,,,IUPAC,"1,5,2,4-dioxadithiane 2,2,4,4-tetraoxide"
29349990,675126-26-8,0144489-9,,,IUPAC,4-methoxy-5-[3-(morpholin-4-yl)propoxy]-2-nitrobenzonitrile
29349990,675126-28-0,0144490-2,,,IUPAC,4-methoxy-3-[3-(morpholin-4-yl)propoxy]benzonitrile
29349990,147085-13-0,0145250-2,,,IUPAC,"4-amino-N-hydroxy-1,2,5-oxadiazole-3-carboximidoyl chloride"
29349990,1771804-78-4,0145252-4,,,IUPAC,"9H-fluoren-9-ylmethyl {[2-({4-[4-(3-bromo-4-fluorophenyl)-5-oxo-4,5-dihydro-1,2,4-oxadiazol-3-yl]-1,2,5-oxadiazol-3-yl}amino)ethyl]sulfamoyl}carbamate"
29349990,1262441-70-2,0145253-5,,,IUPAC,"7-[(1S)-1-aminoethyl]-6-(3-fluorophenyl)-3-methyl-5H-[1,3]thiazolo[3,2-a]pyrimidin-5-one"
29349990,1262441-63-3,0145254-6,,,IUPAC,"7-(1-aminoethyl)-6-bromo-3-methyl-5H-[1,3]thiazolo[3,2-a]pyrimidin-5-one"
29349990,914471-43-5,0145255-7,,,IUPAC,"3-(4-amino-1,2,5-oxadiazol-3-yl)-4-(3-bromo-4-fluorophenyl)-1,2,4-oxadiazol-5(4H)-one"
29349990,1802998-75-9,0145270-6,,,IUPAC,"N-(5-{4-[(1,1-dioxidothiomorpholin-4-yl)methyl]phenyl}[1,2,4]triazolo[1,5-a]pyridin-2-yl)cyclopropanecarboxamide (2Z)-but-2-enedioate (1:1)"
29349990,5755-05-5,0145282-0,,,IUPAC,"7-bromo-3,4-dihydro-1,4-benzoxazepin-5(2H)-one"
29349990,59801-62-6,0145287-5,,,IUPAC,"thiomorpholine 1,1-dioxide monohydrochloride"
29349990,120709-09-3,0145589-6,601-733-4,,IUPAC,"(6R,7R)-7-amino-8-oxo-3-(prop-1-en-1-yl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid"
29349990,1220616-44-3,0145590-9,,,COMMON,rebaudioside M
29349990,1613589-09-5,0145596-5,,,INN,adafosbuvir
29349990,1124197-79-0,0145597-6,,,INN,adarigiline
29349990,1637771-14-2,0145599-8,,,INN,alobresib
29349990,1200493-78-2,0145601-5,,,INN,atabecestat
29349990,1232416-25-9,0145611-7,,,INN,berzosertib
29349990,1848257-52-2,0145616-2,,,INN,cobomarsen
29349990,1402100-56-4,0145620-8,,,INN,danvatirsen
29349990,1883329-51-8,0145632-2,,,INN,foliglurax
29349990,1488354-15-9,0145633-3,,,INN,fulacimstat
29349990,1323403-33-3,0145637-7,,,INN,iberdomide
29349990,1903008-80-9,0145645-7,,,INN,lazertinib
29349990,1446090-79-4,0145647-9,,,INN,lifirafenib
29349990,1834610-13-7,0145652-6,,,INN,lumasiran
29349990,1398568-47-2,0145654-8,,,INN,milademetan
29349990,1184662-54-1,0145655-9,,,INN,minesapride
29349990,163042-96-4,0145659-3,,,INN,namodenoson
29349990,1628732-62-6,0145661-7,,,INN,olinciguat
29349990,1848266-71-6,0145679-7,,,INN,remlarsen
29349990,1782108-31-9,0145680-0,,,INN,renapersen
29349990,1465908-70-6,0145693-5,,,INN,tasipimidine
29349990,1637599-57-5,0145695-7,,,INN,temavirsen
29349990,1948266-37-2,0145699-1,,,INN,tilsotolimod
29349990,1905430-26-3,0145702-9,,,INN,tirvalimogene teraplasmid
29349990,1867157-35-4,0145712-1,,,INN,vutrisiran
29349990,5786-77-6,0145729-0,,,INNM,dimethylthiambutene hydrochloride
29349990,0-00-0,0145730-3,,,INNM,dioxaphetyl butyrate hydrochloride
29349990,64037-50-9,0145741-6,,,INNM,ethylmethylthiambutene hydrochloride
29349990,0-00-0,0145749-4,,,INNM,furethidine hydrobromide
29349990,0-00-0,0145750-7,,,INNM,furethidine metiodide
29349990,0-00-0,0145751-8,,,INNM,furethidine picrate
29349990,0-00-0,0145768-7,,,INNM,levomoramide dihydrochloride
29349990,0-00-0,0145781-4,,,IUPAC,N-phenyl-N-{1-[1-(thiophen-2-yl)propan-2-yl]piperidin-4-yl}propanamide hydrochloride
29349990,0-00-0,0145782-5,,,IUPAC,N-{3-methyl-1-[2-(thiophen-2-yl)ethyl]piperidin-4-yl}-N-phenylpropanamide hydrochloride
29349990,742029-96-5,0145783-6,,,IUPAC,cis-N-{3-methyl-1-[2-(thiophen-2-yl)ethyl]piperidin-4-yl}-N-phenylpropanamide
29349990,131690-45-4,0145784-7,,,IUPAC,cis-N-{3-methyl-1-[2-(thiophen-2-yl)ethyl]piperidin-4-yl}-N-phenylpropanamide hydrochloride
29349990,110051-57-5,0145786-9,,,INNM,morpheridine dihydrochloride
29349990,0-00-0,0145787-0,,,INNM,morpheridine picrate
29349990,0-00-0,0145855-5,,,INNM,racemoramide dihydrochloride
29349990,0-00-0,0145856-6,,,INNM,racemoramide hydrogen tartrate
29349990,0-00-0,0145857-7,,,INNM,racemoramide tartrate
29349990,79278-88-9,0145865-7,,,IUPAC,N-phenyl-N-{1-[2-(thiophen-2-yl)ethyl]piperidin-4-yl}propanamide hydrochloride
29349990,0-00-0,0145913-8,,,IUPAC,"4-methyl-5-phenyl-4,5-dihydro-1,3-oxazol-2-amine hydrochloride"
29349990,1867-65-8,0145944-5,,,INNM,tenocyclidine hydrochloride
29349990,1353552-97-2,0145960-5,,,INN,poseltinib
29349990,0-00-0,0146055-5,,,IUPAC,"(2S)-hydroxy(phenyl)acetic acid - 7-[(1S)-1-aminoethyl]-6-bromo-3-methyl-5H-[1,3]thiazolo[3,2-a]pyrimidin-5-one (1:1)"
29349990,185608-75-7,0146063-5,,,IUPAC,"methyl (4aR)-7-chloro-2-{(methoxycarbonyl)[4-(trifluoromethoxy)phenyl]carbamoyl}-2,5-dihydroindeno[1,2-e][1,3,4]oxadiazine-4a(3H)-carboxylate"
29349990,1434048-34-6,0146074-8,,,INN,fenebrutinib
29349990,119738-06-6,0146257-3,,,IUPAC,tetrahydrofuran-2-ylmethyl 2-{4-[(6-chloroquinoxalin-2-yl)oxy]phenoxy}propanoate
